fpr,tpr,threshold
0.46153846153846156,0.8685015290519877,0.35699793696403503
0.46853146853146854,0.8685015290519877,0.35410428047180176
0.46853146853146854,0.8715596330275229,0.34917885065078735
0.4825174825174825,0.8715596330275229,0.34670311212539673
0.4825174825174825,0.9051987767584098,0.31387266516685486
0.4965034965034965,0.9051987767584098,0.3093925416469574
0.4965034965034965,0.908256880733945,0.3036569356918335
0.5314685314685315,0.908256880733945,0.29106438159942627
0.5314685314685315,0.9113149847094801,0.2892613112926483
0.5384615384615384,0.9113149847094801,0.28853991627693176
0.5384615384615384,0.9143730886850153,0.2873029410839081
0.5664335664335665,0.9143730886850153,0.26569390296936035
0.5664335664335665,0.9174311926605505,0.2584773302078247
0.5734265734265734,0.9174311926605505,0.2551683485507965
0.5734265734265734,0.9235474006116208,0.253889262676239
0.5874125874125874,0.9235474006116208,0.24919284880161285
0.5874125874125874,0.9327217125382263,0.23826874792575836
0.5944055944055944,0.9327217125382263,0.23356445133686066
0.5944055944055944,0.9357798165137615,0.22305095195770264
0.6013986013986014,0.9357798165137615,0.22163626551628113
0.6013986013986014,0.9418960244648318,0.2136010378599167
0.6223776223776224,0.9418960244648318,0.20766369998455048
0.6223776223776224,0.944954128440367,0.20652027428150177
0.6293706293706294,0.944954128440367,0.1987491101026535
0.6293706293706294,0.9541284403669725,0.1901150494813919
0.6503496503496503,0.9541284403669725,0.18094074726104736
0.6503496503496503,0.9602446483180428,0.17527729272842407
0.6643356643356644,0.9602446483180428,0.171343594789505
0.6643356643356644,0.9663608562691132,0.16993814706802368
0.6713286713286714,0.9663608562691132,0.16905932128429413
0.6713286713286714,0.9724770642201835,0.16382575035095215
0.6783216783216783,0.9724770642201835,0.15879738330841064
0.6783216783216783,0.9755351681957186,0.15838205814361572
0.7062937062937062,0.9755351681957186,0.14462850987911224
0.7062937062937062,0.981651376146789,0.13486815989017487
0.7132867132867133,0.981651376146789,0.13480210304260254
0.7132867132867133,0.9847094801223242,0.13139262795448303
0.7202797202797203,0.9847094801223242,0.12237347662448883
0.7202797202797203,0.9908256880733946,0.1201300099492073
0.7272727272727273,0.9908256880733946,0.11931736022233963
0.7272727272727273,0.9938837920489296,0.11811663955450058
0.7622377622377622,0.9938837920489296,0.10765314102172852
0.7622377622377622,0.9969418960244648,0.10111014544963837
0.7692307692307693,0.9969418960244648,0.09901376813650131
0.7692307692307693,1.0,0.09712328761816025
1.0,1.0,0.0012216275790706277
