fpr,tpr,threshold
0.4129692832764505,0.8384615384615385,0.10568340122699738
0.4129692832764505,0.8461538461538461,0.10405931621789932
0.41638225255972694,0.8461538461538461,0.1036277562379837
0.41638225255972694,0.8538461538461538,0.10361259430646896
0.42662116040955633,0.8538461538461538,0.09996923804283142
0.42662116040955633,0.8615384615384616,0.09803052991628647
0.43686006825938567,0.8615384615384616,0.09706109762191772
0.43686006825938567,0.8692307692307693,0.09673191606998444
0.44368600682593856,0.8692307692307693,0.09318266063928604
0.44368600682593856,0.8769230769230769,0.09070968627929688
0.4539249146757679,0.8769230769230769,0.08246835321187973
0.46075085324232085,0.8769230769230769,0.0824306383728981
0.4778156996587031,0.8769230769230769,0.07542525231838226
0.4778156996587031,0.8846153846153846,0.07533369213342667
0.48464163822525597,0.8846153846153846,0.07319143414497375
