precision,recall,threshold
0.8272727272727273,0.8348623853211009,0.425192
0.8267477203647416,0.8318042813455657,0.4271681
0.8292682926829268,0.8318042813455657,0.43275163
0.8287461773700305,0.8287461773700305,0.44113877
0.8312883435582822,0.8287461773700305,0.44241834
0.8307692307692308,0.8256880733944955,0.4479078
0.8333333333333334,0.8256880733944955,0.45181382
0.8359133126934984,0.8256880733944955,0.46563652
0.8385093167701864,0.8256880733944955,0.4673713
0.838006230529595,0.8226299694189603,0.46832347
0.840625,0.8226299694189603,0.4683601
0.8432601880877743,0.8226299694189603,0.46967766
0.8427672955974843,0.8195718654434251,0.4723205
0.8422712933753943,0.8165137614678899,0.47763684
0.8417721518987342,0.8134556574923547,0.47940692
0.8412698412698413,0.8103975535168195,0.48856458
0.8407643312101911,0.8073394495412844,0.49139345
0.8402555910543131,0.8042813455657493,0.5004503
0.8397435897435898,0.8012232415902141,0.5067027
0.842443729903537,0.8012232415902141,0.5078245
0.8419354838709677,0.7981651376146789,0.50839776
0.8414239482200647,0.7951070336391437,0.5098546
0.8409090909090909,0.7920489296636085,0.5118235
0.8436482084690554,0.7920489296636085,0.52320254
0.8464052287581699,0.7920489296636085,0.5252448
0.8459016393442623,0.7889908256880734,0.52844775
0.8453947368421053,0.7859327217125383,0.52933246
0.8448844884488449,0.7828746177370031,0.53708154
0.8443708609271523,0.7798165137614679,0.5384267
0.8438538205980066,0.7767584097859327,0.5402575
0.8433333333333334,0.7737003058103975,0.543241
0.842809364548495,0.7706422018348624,0.5433193
0.8422818791946308,0.7675840978593272,0.5452529
0.8417508417508418,0.764525993883792,0.54711217
0.8412162162162162,0.7614678899082569,0.54761523
0.8406779661016949,0.7584097859327217,0.55839556
0.8401360544217688,0.7553516819571865,0.56026614
0.8395904436860068,0.7522935779816514,0.56207496
0.8424657534246576,0.7522935779816514,0.5628178
0.845360824742268,0.7522935779816514,0.5663404
0.8448275862068966,0.7492354740061162,0.5760273
0.8442906574394463,0.746177370030581,0.5781779
0.8472222222222222,0.746177370030581,0.58757806
0.8466898954703833,0.7431192660550459,0.5899705
0.8496503496503497,0.7431192660550459,0.59083533
0.8491228070175438,0.7400611620795107,0.59101534
0.8485915492957746,0.7370030581039755,0.59435576
0.8480565371024735,0.7339449541284404,0.59867024
0.851063829787234,0.7339449541284404,0.6004299
0.8571428571428571,0.7339449541284404,0.6029701
0.8566308243727598,0.7308868501529052,0.60613036
0.8561151079136691,0.72782874617737,0.6140214
0.855595667870036,0.7247706422018348,0.61625534
0.8586956521739131,0.7247706422018348,0.6186247
0.8581818181818182,0.7217125382262997,0.6188654
0.8613138686131386,0.7217125382262997,0.6196467
0.8608058608058609,0.7186544342507645,0.6261544
0.8639705882352942,0.7186544342507645,0.63330966
0.8634686346863468,0.7155963302752294,0.64276665
0.8629629629629629,0.7125382262996942,0.6553392
0.8661710037174721,0.7125382262996942,0.6575559
0.8694029850746269,0.7125382262996942,0.664843
0.8689138576779026,0.709480122324159,0.6731363
0.8721804511278195,0.709480122324159,0.6761227
0.8716981132075472,0.7064220183486238,0.68038493
0.8712121212121212,0.7033639143730887,0.6822941
0.870722433460076,0.7003058103975535,0.6860139
0.8740458015267175,0.7003058103975535,0.6861949
0.8735632183908046,0.6972477064220184,0.6871086
0.8730769230769231,0.6941896024464832,0.6892194
0.8725868725868726,0.691131498470948,0.6911151
0.875968992248062,0.691131498470948,0.7015538
0.8754863813229572,0.6880733944954128,0.7086213
0.875,0.6850152905198776,0.7101035
0.8745098039215686,0.6819571865443425,0.71336067
0.8740157480314961,0.6788990825688074,0.71454847
0.8735177865612648,0.6758409785932722,0.72005016
0.873015873015873,0.672782874617737,0.72156394
0.8725099601593626,0.6697247706422018,0.7245188
0.872,0.6666666666666666,0.7271962
0.8714859437751004,0.6636085626911316,0.72949904
0.8709677419354839,0.6605504587155964,0.7322919
0.8704453441295547,0.6574923547400612,0.7354116
0.8739837398373984,0.6574923547400612,0.7354484
0.8734693877551021,0.654434250764526,0.736649
0.8729508196721312,0.6513761467889908,0.73719764
0.8765432098765432,0.6513761467889908,0.7383244
0.8760330578512396,0.6483180428134556,0.7392119
0.8755186721991701,0.6452599388379205,0.74273086
0.875,0.6422018348623854,0.7431474
0.8786610878661087,0.6422018348623854,0.7435942
0.8781512605042017,0.6391437308868502,0.74615014
0.8776371308016878,0.636085626911315,0.7469283
0.8813559322033898,0.636085626911315,0.74847335
0.8808510638297873,0.6330275229357798,0.7487686
0.8803418803418803,0.6299694189602446,0.74947196
0.8798283261802575,0.6269113149847095,0.7563903
0.8836206896551724,0.6269113149847095,0.7678623
0.8874458874458875,0.6269113149847095,0.76902384
0.8869565217391304,0.6238532110091743,0.7706542
0.8864628820960698,0.6207951070336392,0.7712067
0.8903508771929824,0.6207951070336392,0.7750634
0.8942731277533039,0.6207951070336392,0.7808705
0.8938053097345132,0.617737003058104,0.78324527
0.8933333333333333,0.6146788990825688,0.78739375
0.8928571428571429,0.6116207951070336,0.790381
0.8923766816143498,0.6085626911314985,0.7930773
0.8918918918918919,0.6055045871559633,0.7974
0.8914027149321267,0.6024464831804281,0.7997081
0.8954545454545455,0.6024464831804281,0.79971385
0.8995433789954338,0.6024464831804281,0.8022169
0.8990825688073395,0.599388379204893,0.8041295
0.9032258064516129,0.599388379204893,0.80502135
0.9027777777777778,0.5963302752293578,0.8098752
0.9023255813953488,0.5932721712538226,0.80987793
0.9018691588785047,0.5902140672782875,0.814222
0.9014084507042254,0.5871559633027523,0.82170427
0.9009433962264151,0.5840978593272171,0.821798
0.9052132701421801,0.5840978593272171,0.82374567
0.9047619047619048,0.581039755351682,0.82453823
0.9038461538461539,0.5749235474006116,0.826742
0.9033816425120773,0.5718654434250765,0.82763624
0.9029126213592233,0.5688073394495413,0.8303514
0.9019607843137255,0.5626911314984709,0.835359
0.9014778325123153,0.5596330275229358,0.8387607
0.900990099009901,0.5565749235474006,0.8431734
0.900497512437811,0.5535168195718655,0.84476954
0.9,0.5504587155963303,0.84568363
0.9045226130653267,0.5504587155963303,0.84660596
0.9040404040404041,0.5474006116207951,0.84768444
0.9086294416243654,0.5474006116207951,0.8482626
0.9132653061224489,0.5474006116207951,0.8509746
0.9123711340206185,0.5412844036697247,0.8551519
0.9119170984455959,0.5382262996941896,0.85543627
0.9114583333333334,0.5351681957186545,0.8615167
0.9109947643979057,0.5321100917431193,0.86443776
0.9105263157894737,0.5290519877675841,0.8647254
0.91005291005291,0.5259938837920489,0.87299937
0.9095744680851063,0.5229357798165137,0.8735965
0.9086021505376344,0.5168195718654435,0.87532693
0.9081081081081082,0.5137614678899083,0.87646025
0.907608695652174,0.5107033639143731,0.88105303
0.907103825136612,0.5076452599388379,0.88396776
0.9065934065934066,0.5045871559633027,0.8851666
0.9060773480662984,0.5015290519877675,0.8857429
0.9055555555555556,0.4984709480122324,0.8874625
0.9106145251396648,0.4984709480122324,0.88915795
0.9157303370786517,0.4984709480122324,0.8920629
0.9152542372881356,0.4954128440366973,0.89256567
0.9147727272727273,0.4923547400611621,0.89877635
0.9142857142857143,0.4892966360856269,0.8988806
0.9137931034482759,0.48623853211009177,0.8994443
0.9190751445086706,0.48623853211009177,0.9014658
0.9186046511627907,0.4831804281345566,0.90352666
0.9181286549707602,0.4801223241590214,0.9049052
0.9176470588235294,0.47706422018348627,0.9062293
0.9171597633136095,0.4740061162079511,0.90805906
0.9166666666666666,0.4709480122324159,0.9094442
0.9221556886227545,0.4709480122324159,0.9146381
0.9216867469879518,0.46788990825688076,0.91610825
0.9272727272727272,0.46788990825688076,0.916729
0.926829268292683,0.4648318042813456,0.9175621
0.9263803680981595,0.4617737003058104,0.9181904
0.9259259259259259,0.45871559633027525,0.9208225
0.9254658385093167,0.45565749235474007,0.9237921
0.925,0.4525993883792049,0.92394555
0.9308176100628931,0.4525993883792049,0.92516184
0.930379746835443,0.44954128440366975,0.9276309
0.9299363057324841,0.44648318042813456,0.9283331
0.9290322580645162,0.44036697247706424,0.930517
0.9285714285714286,0.43730886850152906,0.9306375
0.9281045751633987,0.43425076452599387,0.9308058
0.9276315789473685,0.43119266055045874,0.9320961
0.9271523178807947,0.42813455657492355,0.93212897
0.9266666666666666,0.42507645259938837,0.9337213
0.9328859060402684,0.42507645259938837,0.9346447
0.9324324324324325,0.42201834862385323,0.9347637
0.9319727891156463,0.41896024464831805,0.93647575
0.9315068493150684,0.41590214067278286,0.9382455
0.9379310344827586,0.41590214067278286,0.93972224
0.9375,0.41284403669724773,0.9415917
0.9370629370629371,0.40978593272171254,0.9417206
0.9366197183098591,0.40672782874617736,0.9426126
0.9432624113475178,0.40672782874617736,0.9447669
0.9428571428571428,0.4036697247706422,0.9461247
0.9424460431654677,0.40061162079510704,0.94801927
0.9420289855072463,0.39755351681957185,0.9514555
0.948905109489051,0.39755351681957185,0.95171
0.9485294117647058,0.3944954128440367,0.95188904
0.9481481481481482,0.39143730886850153,0.9522632
0.9477611940298507,0.38837920489296635,0.9529384
0.9473684210526315,0.3853211009174312,0.95429456
0.946969696969697,0.382262996941896,0.956721
0.9465648854961832,0.37920489296636084,0.9580397
0.9461538461538461,0.3761467889908257,0.95983076
0.9457364341085271,0.3730886850152905,0.96093917
0.9453125,0.37003058103975534,0.9611914
0.9448818897637795,0.3669724770642202,0.96244866
0.9444444444444444,0.363914373088685,0.963269
0.944,0.36085626911314983,0.9637854
0.9435483870967742,0.3577981651376147,0.9644265
0.9512195121951219,0.3577981651376147,0.9655597
0.9508196721311475,0.3547400611620795,0.9670218
0.9504132231404959,0.3516819571865443,0.967082
0.95,0.3486238532110092,0.9677864
0.9495798319327731,0.345565749235474,0.9683105
0.9491525423728814,0.3425076452599388,0.9695081
0.9487179487179487,0.3394495412844037,0.9713054
0.9482758620689655,0.3363914373088685,0.9714857
0.9478260869565217,0.3333333333333333,0.9714882
0.9473684210526315,0.3302752293577982,0.9734318
0.9469026548672567,0.327217125382263,0.97391653
0.9459459459459459,0.3211009174311927,0.97392774
0.9454545454545454,0.3180428134556575,0.9751833
0.9541284403669725,0.3180428134556575,0.975204
0.9537037037037037,0.3149847094801223,0.9753017
0.9532710280373832,0.3119266055045872,0.9754156
0.9528301886792453,0.308868501529052,0.9755519
0.9523809523809523,0.3058103975535168,0.97810537
0.9519230769230769,0.30275229357798167,0.9790068
0.9514563106796117,0.2996941896024465,0.9791455
0.9509803921568627,0.2966360856269113,0.9807966
0.9504950495049505,0.29357798165137616,0.98082167
0.95,0.290519877675841,0.9813778
0.9494949494949495,0.2874617737003058,0.9817676
0.9489795918367347,0.28440366972477066,0.9820952
0.9484536082474226,0.28134556574923547,0.98219
0.9479166666666666,0.2782874617737003,0.9824859
0.9473684210526315,0.27522935779816515,0.9829457
0.9468085106382979,0.27217125382262997,0.9841756
0.946236559139785,0.2691131498470948,0.98436755
0.9456521739130435,0.26605504587155965,0.9845803
0.9438202247191011,0.25688073394495414,0.9849962
0.9431818181818182,0.25382262996941896,0.985128
0.9425287356321839,0.25076452599388377,0.985385
0.9418604651162791,0.24770642201834864,0.9854715
0.9411764705882353,0.24464831804281345,0.986524
0.9404761904761905,0.2415902140672783,0.9865741
0.9397590361445783,0.23853211009174313,0.98667616
0.9390243902439024,0.23547400611620795,0.987186
0.9382716049382716,0.2324159021406728,0.9876611
0.9375,0.22935779816513763,0.98800534
0.9367088607594937,0.22629969418960244,0.9885152
0.9358974358974359,0.22324159021406728,0.9886624
0.935064935064935,0.22018348623853212,0.9887084
0.9342105263157895,0.21712538226299694,0.9887172
0.9333333333333333,0.21406727828746178,0.98913866
0.9324324324324325,0.21100917431192662,0.9894125
0.9452054794520548,0.21100917431192662,0.98957497
0.9444444444444444,0.20795107033639143,0.9900629
0.9436619718309859,0.20489296636085627,0.9906386
0.9428571428571428,0.2018348623853211,0.9906697
0.9420289855072463,0.19877675840978593,0.99130553
0.9558823529411765,0.19877675840978593,0.9913498
0.9552238805970149,0.19571865443425077,0.991355
0.9545454545454546,0.1926605504587156,0.9915741
0.9538461538461539,0.18960244648318042,0.99178445
0.9523809523809523,0.1834862385321101,0.992092
0.9516129032258065,0.18042813455657492,0.9925609
0.9508196721311475,0.17737003058103976,0.9926481
0.95,0.1743119266055046,0.99265033
0.9491525423728814,0.1712538226299694,0.99282867
0.9482758620689655,0.16819571865443425,0.99289554
0.9473684210526315,0.1651376146788991,0.9930633
0.9464285714285714,0.1620795107033639,0.9934908
0.9454545454545454,0.15902140672782875,0.9935866
0.9444444444444444,0.1559633027522936,0.9936069
0.9433962264150944,0.1529051987767584,0.9936354
0.9423076923076923,0.14984709480122324,0.9940123
0.9411764705882353,0.14678899082568808,0.99404246
0.94,0.1437308868501529,0.99407285
0.9387755102040817,0.14067278287461774,0.9945899
0.9583333333333334,0.14067278287461774,0.99486035
0.9574468085106383,0.13761467889908258,0.9948867
0.9565217391304348,0.1345565749235474,0.9951468
0.9555555555555556,0.13149847094801223,0.9952545
0.9545454545454546,0.12844036697247707,0.99529475
0.9534883720930233,0.12538226299694188,0.99544096
0.9523809523809523,0.12232415902140673,0.9955252
0.9512195121951219,0.11926605504587157,0.99553776
0.9743589743589743,0.1162079510703364,0.9955487
0.9736842105263158,0.11314984709480122,0.9955611
0.972972972972973,0.11009174311926606,0.9956012
0.9722222222222222,0.10703363914373089,0.99566585
0.9714285714285714,0.10397553516819572,0.9958015
0.9705882352941176,0.10091743119266056,0.9958396
0.9696969696969697,0.09785932721712538,0.9960521
0.96875,0.09480122324159021,0.99617755
0.967741935483871,0.09174311926605505,0.99623066
0.9666666666666667,0.08868501529051988,0.99623775
0.9655172413793104,0.0856269113149847,0.99636877
0.9642857142857143,0.08256880733944955,0.9964116
0.9629629629629629,0.07951070336391437,0.996438
0.9615384615384616,0.0764525993883792,0.9964993
1.0,0.0764525993883792,0.99657744
1.0,0.07339449541284404,0.99670947
1.0,0.07033639143730887,0.99680126
1.0,0.0672782874617737,0.99681515
1.0,0.06422018348623854,0.9969015
1.0,0.06116207951070336,0.9969658
1.0,0.0581039755351682,0.99700576
1.0,0.05504587155963303,0.9970425
1.0,0.05198776758409786,0.9971486
1.0,0.04892966360856269,0.99731463
1.0,0.045871559633027525,0.99749243
1.0,0.04281345565749235,0.997758
1.0,0.039755351681957186,0.99778974
1.0,0.03669724770642202,0.99785703
1.0,0.03363914373088685,0.997877
1.0,0.03058103975535168,0.99790764
1.0,0.027522935779816515,0.99796
1.0,0.024464831804281346,0.99817836
1.0,0.021406727828746176,0.9983121
1.0,0.01529051987767584,0.9986291
1.0,0.012232415902140673,0.99863905
1.0,0.009174311926605505,0.99880815
1.0,0.0061162079510703364,0.9992206
1.0,0.0030581039755351682,0.99955577
1.0,0.0,nan
